RawFileName,RetentionTime,MS2 Scan Number,MS2 Injection Time,Sum SN,Ion Flux,Quant SN,Quant Ion Flux,Max IT Percent,Estimted Carrier Ratio,TMT126,TMT127n,TMT127c,TMT128n,TMT128c,TMT129n,TMT129c,TMT130n,TMT130c,TMT131n,TMT131c,TMT132n,TMT132c,TMT133n,TMT133c,TMT134n,TMT126_ppmerror,TMT127n_ppmerror,TMT127c_ppmerror,TMT128n_ppmerror,TMT128c_ppmerror,TMT129n_ppmerror,TMT129c_ppmerror,TMT130n_ppmerror,TMT130c_ppmerror,TMT131n_ppmerror,TMT131c_ppmerror,TMT132n_ppmerror,TMT132c_ppmerror,TMT133n_ppmerror,TMT133c_ppmerror,TMT134n_ppmerror
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.99587767466667,1019,300,12.8764075647832,0.0429213585492772,7.42278747451029,0.0247426249150343,1,5.8777057637719,5.45362009027288,7.42278747451029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.562689151476221,-1.96091814093213,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,5.04345032373333,1029,300,10.1292073201063,0.0337640244003543,1.87610159021863,0.00625367196739542,1,35.1925749561394,8.25310572988768,1.87610159021863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31688268546771,0.0795923939313357,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,5.04900023893333,1030,300,2.95945491245415,0.00986484970818051,0,0,1,∞,2.95945491245415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67981927870733,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,5.06828086986667,1035,300,3.08083929100669,0.0102694643033556,0,0,1,∞,3.08083929100669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31688268546771,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,5.2673665736,1074,300,6.20543018669783,0.0206847672889928,3.89929616168869,0.0129976538722956,1,4.731385212885,2.30613402500914,3.89929616168869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13101495030866,-14.5040564287693,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,5.32429190561667,1085,300,1.87514678152817,0.00625048927176056,1.87514678152817,0.00625048927176056,1,0,0,0,0,0,0,1.87514678152817,0,0,0,0,0,0,0,0,0,0,-1000000,-1000000,-1000000,-1000000,-1000000,-4.02746334106098,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,5.37023988748333,1094,3.514,3415.53417088363,971.978990006726,2520.48231473595,717.268729293099,0.0117133333333333,2.84089073242778,895.051856147686,1167.85628897087,0,58.5353181649514,178.436188710171,108.949991353997,236.096746021203,260.500877183563,225.288792906716,284.818111424483,0,0,0,0,0,0,-2.43786154988091,-2.98117340836386,-1000000,-2.76410198440106,-3.38171741060134,-2.4913214828729,-3.09640796273048,-2.68407778005551,-3.52666978413725,-2.99786656815369,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,5.50263059601667,1119,300,42.7552973261348,0.142517657753783,30.2008876269362,0.100669625423121,1,3.32557369949651,12.5544096991986,15.3316584917297,0,0,1.95699346513687,0,3.34274497456852,2.57649853453117,3.49734030803769,3.49565185293219,0,0,0,0,0,0,-1.53052006678187,-2.14096318812596,-1000000,-1000000,-2.190875234303,-1000000,-2.26929512893101,-0.925272357006758,-2.58868577838719,-2.29972713709707,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,5.56542192826667,1131,300,14.5331194465901,0.0484437314886335,0,0,1,∞,14.5331194465901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1354143888479,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,5.5859607256,1136,300,4.18680655225573,0.0139560218408524,0,0,1,∞,4.18680655225573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.562689151476221,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
